"SEQ_NO","MTI","CARD_NO","PROC_CODE","ORIGINAL_DATE","TRACE_NO","REF_NO","ACQ_ID","ISS_ID","APPROVAL_CODE","RESPONSE_CODE","TERM_ID","ORIGINAL_DATA","REVERSED","TNX_STAMP","PACKAGER","AMOUNT","ACCOUNT_NO","LOCAL_TIME","LOCAL_DATE","SETTLE_DATE","MCC","CURRENCY_CODE","DEST_ACCOUNT","RECONCILE_TIME","TRANX_DATE","ADD_INFO","SERVICE_CODE","VAS_INFO","BEN_ID","IBFT_INFO","AMOUNT_SETTLEMENT","AMOUNT_CARDHOLDER","CURRENCY_CODE_SETTLEMENT","CURRENCY_CODE_CARDHOLDER","CONVERSION_RATE_SETTLEMENT","CONVERSION_RATE_CARDHOLDER","USER_DEFINE","TRANX_REF","ACQ_INST_COUNTRY_CODE","POS_ENTRY_MODE","POS_CONDITION_CODE","CARD_ACCEPT_ID_CODE","CARD_ACCEPT_NAME_LOCATION","SETTLEMENT_CODE","PAYMENT_CODE","INFO_HOLDER_BENECIARY","RECORD_DATA","ADD_RECORD_DATA","REVERSED123","REVERSED124","REVERSED125","MESSAGE_NUMBER","LAST_MESSAGE_NUMBER","INSERT INTO RPT.ISOMESSAGE (SEQ_NO","LAST_MESSAGE_NUMBER) VALUES"
301070906,"0200","0001229788221","912020","0908233143","003675","303236003675","970422",,,,"97042205",,N,2025-09-09 06:31:44.000,,1000000,"0001229788221","063143","0909","0909","7299","704","123456",,2025-09-09 00:00:00.000,"MBBANK IBFT
Cat Linh Ba Dinh Ha Noi VN",IF_DEP,"5252IBT1dQ2AE8NA","970406",Noi dung ck,1000000,,"704",,"00000001",,"05","5252IBT1dQ2AE8NA",,"000","00","111111111111111",IBT-MB                   HANOI       VNM,1,,,,,,,,,,,
301070908,"0200",VND1142600400001,"912020","0908233145","003677","305315003677","970422",,,,"97042205",,N,2025-09-09 06:31:46.000,,1000000,VND1142600400001,"063145","0909","0909","7299","704","0129837294",,2025-09-09 00:00:00.000,"MBBANK IBFT
Cat Linh Ba Dinh Ha Noi VN",IF_DEP,"5252IBT1dQ2AE8N7","970406",Noi dung ck,1000000,,"704",,"00000001",,"05","5252IBT1dQ2AE8N7",,"000","00","111111111111111",IBT-MB                   HANOI       VNM,1,,,,,,,,,,,
301070893,"0210","0001229788221","912020","0908233143","003675","303236003675","970422",,"642493","00","97042205",,N,2025-09-09 06:31:44.000,,1000000,"0001229788221","063143","0909","0909","7299","704","123456",,2025-09-09 00:00:00.000,"MBBANK IBFT
Cat Linh Ba Dinh Ha Noi VN",IF_DEP,"5252IBT1dQ2AE8NA","970406",Noi dung ck,1000000,,"704",,"00000001",,"05","5252IBT1dQ2AE8NA",,"000","00",,,1,,,,,,,,,,,
301070895,"0210",VND1142600400001,"912020","0908233145","003677","305315003677","970422",,"453970","00","97042205",,N,2025-09-09 06:31:46.000,,1000000,VND1142600400001,"063145","0909","0909","7299","704","0129837294",,2025-09-09 00:00:00.000,"MBBANK IBFT
Cat Linh Ba Dinh Ha Noi VN",IF_DEP,"5252IBT1dQ2AE8N7","970406",Noi dung ck,1000000,,"704",,"00000001",,"05","5252IBT1dQ2AE8N7",,"000","00",,,1,,,,,,,,,,,
301070916,"0200","0037100025973008","912020","0909000013","953804","525200953804","970448",,,,"00000001",,N,2025-09-09 07:00:15.000,,46646400,"0037100025973008","070013","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"TRAN THI XUAN TUYEN
",IF_DEP,"5252IBT1dQ2AE8NL","963311",TRAN THI XUAN TUYEN chuyen tien,46646400,,"704",,"00000001",,"04","5252IBT1dQ2AE8NL",,"000","00","000000000000001",OCB EBANKING           TP HCM        VNM,1,,,,,,,,,,,
301070917,"0200","5678996","912000","0909000010","429201","525200429201","970448",,,,"00000001",,N,2025-09-09 07:00:17.000,,4444400,"5678996","070010","0909","0909","7399","704","9704060129837294",,2025-09-09 00:00:00.000,"ACCOUNT.TITLE.1-5678996
",IF_DEP,"5252IBT1dQ2AE8NT",,and- dinh ki so the,4444400,,"704",,"00000001",,"04","5252IBT1dQ2AE8NT",,"000","00","000000000000001",OCB EBANKING           TP HCM        VNM,1,,,,,,,,,,,
301070918,"0200","0110100006431003","912000","0909000023","429202","525200429202","970448",,,,"00000001",,N,2025-09-09 07:00:25.000,,4444400,"0110100006431003","070023","0909","0909","7399","704","9704060129837294",,2025-09-09 00:00:00.000,"ACCOUNT.TITLE.1-0110100006431003
",IF_DEP,"5252IBT1dQ2AE8NF",,ios-dinh ky so the,4444400,,"704",,"00000001",,"04","5252IBT1dQ2AE8NF",,"000","00","000000000000001",OCB EBANKING           TP HCM        VNM,1,,,,,,,,,,,
301070919,"0200","0110100006431003","912020","0909000026","429203","525200429203","970448",,,,"00000001",,N,2025-09-09 07:00:27.000,,3333300,"0110100006431003","070026","0909","0909","7399","704","0129837294",,2025-09-09 00:00:00.000,"ACCOUNT.TITLE.1-0110100006431003
",IF_DEP,"5252IBT1dQ2AE8N3","970406",ios-dinh ky bank,3333300,,"704",,"00000001",,"04","5252IBT1dQ2AE8N3",,"000","00","000000000000001",OCB EBANKING           TP HCM        VNM,1,,,,,,,,,,,
301070920,"0200","5678996","912020","0909000032","429204","525200429204","970448",,,,"00000001",,N,2025-09-09 07:00:35.000,,3333300,"5678996","070032","0909","0909","7399","704","0129837294",,2025-09-09 00:00:00.000,"ACCOUNT.TITLE.1-5678996
",IF_DEP,"5252IBT1dQ2AE8NX","970406",and- dinh ky bank,3333300,,"704",,"00000001",,"04","5252IBT1dQ2AE8NX",,"000","00","000000000000001",OCB EBANKING           TP HCM        VNM,1,,,,,,,,,,,
301070981,"0200","5678996","912020","0909000042","429205","525200429205","970448",,,,"00000001",,N,2025-09-09 07:00:43.000,,3333300,"5678996","070042","0909","0909","7399","704","0129837294",,2025-09-09 00:00:00.000,"ACCOUNT.TITLE.1-5678996
",IF_DEP,"5252IBT1dQ2AE8NR","970406",and- bank khac,3333300,,"704",,"00000001",,"04","5252IBT1dQ2AE8NR",,"000","00","000000000000001",OCB EBANKING           TP HCM        VNM,1,,,,,,,,,,,
301070945,"0210","0037100025973008","912020","0909000013","953804","525200953804","970448",,"770317","00","00000001",,N,2025-09-09 07:00:15.000,,46646400,"0037100025973008","070013","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"TRAN THI XUAN TUYEN
",IF_DEP,"5252IBT1dQ2AE8NL","963311",TRAN THI XUAN TUYEN chuyen tien,46646400,,"704",,"00000001",,"04","5252IBT1dQ2AE8NL",,"000","00",,,1,,,,,,,,,,,
301070946,"0210","5678996","912000","0909000010","429201","525200429201","970448",,"956454","00","00000001",,N,2025-09-09 07:00:17.000,,4444400,"5678996","070010","0909","0909","7399","704","9704060129837294",,2025-09-09 00:00:00.000,"ACCOUNT.TITLE.1-5678996
",IF_DEP,"5252IBT1dQ2AE8NT",,and- dinh ki so the,4444400,,"704",,"00000001",,"04","5252IBT1dQ2AE8NT",,"000","00",,,1,,,,,,,,,,,
301070961,"0210","0110100006431003","912000","0909000023","429202","525200429202","970448",,"027773","00","00000001",,N,2025-09-09 07:00:25.000,,4444400,"0110100006431003","070023","0909","0909","7399","704","9704060129837294",,2025-09-09 00:00:00.000,"ACCOUNT.TITLE.1-0110100006431003
",IF_DEP,"5252IBT1dQ2AE8NF",,ios-dinh ky so the,4444400,,"704",,"00000001",,"04","5252IBT1dQ2AE8NF",,"000","00",,,1,,,,,,,,,,,
301070962,"0210","0110100006431003","912020","0909000026","429203","525200429203","970448",,"502984","00","00000001",,N,2025-09-09 07:00:27.000,,3333300,"0110100006431003","070026","0909","0909","7399","704","0129837294",,2025-09-09 00:00:00.000,"ACCOUNT.TITLE.1-0110100006431003
",IF_DEP,"5252IBT1dQ2AE8N3","970406",ios-dinh ky bank,3333300,,"704",,"00000001",,"04","5252IBT1dQ2AE8N3",,"000","00",,,1,,,,,,,,,,,
301070963,"0210","5678996","912020","0909000032","429204","525200429204","970448",,"881144","00","00000001",,N,2025-09-09 07:00:35.000,,3333300,"5678996","070032","0909","0909","7399","704","0129837294",,2025-09-09 00:00:00.000,"ACCOUNT.TITLE.1-5678996
",IF_DEP,"5252IBT1dQ2AE8NX","970406",and- dinh ky bank,3333300,,"704",,"00000001",,"04","5252IBT1dQ2AE8NX",,"000","00",,,1,,,,,,,,,,,
301070964,"0210","5678996","912020","0909000042","429205","525200429205","970448",,"061909","00","00000001",,N,2025-09-09 07:00:43.000,,3333300,"5678996","070042","0909","0909","7399","704","0129837294",,2025-09-09 00:00:00.000,"ACCOUNT.TITLE.1-5678996
",IF_DEP,"5252IBT1dQ2AE8NR","970406",and- bank khac,3333300,,"704",,"00000001",,"04","5252IBT1dQ2AE8NR",,"000","00",,,1,,,,,,,,,,,
301071137,"0200","2111200749","912020","0909010801","565851","525201565851","970418","980478",,,"00000099",,N,2025-09-09 08:33:12.000,,20000000,"2111200749","080801","0909","0909",,"704",NAPAS00,,2025-09-09 00:00:00.000,"LE HUY TUNG 
",IF_DEP,"5252BIDVA22ZHG18","970467",TUNGLH test ibft 2.0,20000000,,"704",,"00000001",,"05","5252BIDVA22ZHG18",,"010","05",BIDV           ,IBT BIDV                 HANOI       VNM,1,,NAPAS,,,,,,,,,
301071190,"0200","9385200191","912020","0909014011","103294","525201103294","970437","980475",,,"10000001",,N,2025-09-09 08:40:10.000,,99000000,"9385200191","084011","0909","0909",,"704","123456",,2025-09-09 00:00:00.000,"BUI AUTO HAI
",IF_DEP,"5252HDBCA22ZHG1X","970406",BUI AUTO HAI chuyen tien,99000000,,"704",,"00000001",,"05","5252HDBCA22ZHG1X",,"000","00","000000000000001",HDBank                 Ebanking      VNM,1,,TK TEST,,,,,,,,,
301071194,"0200","2111200749","912020","0909010801","565852","525201565852","970418","980478",,,"00000099",,N,2025-09-09 08:40:13.000,,20000000,"2111200749","080801","0909","0909",,"704",NAPAS00,,2025-09-09 00:00:00.000,"LE HUY TUNG 
",IF_DEP,"5252BIDVA22ZHG1S","970467",TUNGLH test ibft 2.0,20000000,,"704",,"00000001",,"05","5252BIDVA22ZHG1S",,"010","05",BIDV           ,IBT BIDV                 HANOI       VNM,1,,NAPAS,,,,,,,,,
301071270,"0200","8837496777","912000","0909015355","391470","525201391470","970418",,,,"35518242",,N,2025-09-09 08:54:03.000,,650000,"8837496777","085355","0909","0909","7299","704","9704150100414559",,2025-09-09 00:00:00.000,"HO NGAN HANG 
",IF_DEP,"5252IBT1dQ2AEUW8",,HO NGAN HANG Chuyen tien,650000,,"704",,"00000001",,"05","5252IBT1dQ2AEUW8",,"010","00",BIDV           ,IBT BIDV                 HANOI       VNM,1,,,,,,,,,,,
301071276,"0200","5812626799","912000","0909015437","392448","525201392448","970418",,,,"00000990",,N,2025-09-09 08:54:37.000,,49889022000,"5812626799","085437","0909","0909","7299","704","9704060129837294",,2025-09-09 00:00:00.000,"Title 1 5812626799 
",IF_DEP,"5252IBT1dQ2AEUW5",,TK  101C068999 chuyen tien tu tai khoan 101C068999  TK  101C068999 tr,49889022000,,"704",,"00000001",,"05","5252IBT1dQ2AEUW5",,"010","00",BIDV           ,IBT BIDV                 HANOI       VNM,1,,,,,,,,,,,
301071317,"0200","001273557","912020","0909085943","003492","525208003492","970449","980478",,,"10000000",,N,2025-09-09 08:59:26.000,,10010000,"001273557","085943","0909","0909",,"704",NAPAS00,,2025-09-09 00:00:00.000,"NGUYEN THI VUI
",IF_DEP,"5252LVBKA22ZHGB3","970467",CK NAPAS,10010000,,"704",,"00000001",,"05","5252LVBKA22ZHGB3",,"000","00",LPB000000000001,LPBank                Ha Noi         VNM,1,91,VNT,,,,,,,,,
301071138,"0210","2111200749","912020","0909010801","565851","525201565851","970418","980478","671735","00","00000099",,N,2025-09-09 08:33:12.000,,20000000,"2111200749","080801","0909","0909",,"704",NAPAS00,,2025-09-09 00:00:00.000,"LE HUY TUNG 
",IF_DEP,"5252BIDVA22ZHG18","970467",TUNGLH test ibft 2.0,20000000,,"704",,"00000001",,"05","5252BIDVA22ZHG18",,"010","05",,IBT BIDV                 HANOI       VNM,1,,NAPAS,,,,,,,,,
301071191,"0210","9385200191","912020","0909014011","103294","525201103294","970437","980475","244228","00","10000001",,N,2025-09-09 08:40:10.000,,99000000,"9385200191","084011","0909","0909",,"704","123456",,2025-09-09 00:00:00.000,"BUI AUTO HAI
",IF_DEP,"5252HDBCA22ZHG1X","970406",BUI AUTO HAI chuyen tien,99000000,,"704",,"00000001",,"05","5252HDBCA22ZHG1X",,"000","00",,,1,,,,,,,,,,,
301071195,"0210","2111200749","912020","0909010801","565852","525201565852","970418","980478","663641","00","00000099",,N,2025-09-09 08:40:13.000,,20000000,"2111200749","080801","0909","0909",,"704",NAPAS00,,2025-09-09 00:00:00.000,"LE HUY TUNG 
",IF_DEP,"5252BIDVA22ZHG1S","970467",TUNGLH test ibft 2.0,20000000,,"704",,"00000001",,"05","5252BIDVA22ZHG1S",,"010","05",,IBT BIDV                 HANOI       VNM,1,,NAPAS,,,,,,,,,
301071283,"0210","8837496777","912000","0909015355","391470","525201391470","970418",,"391470","00","35518242",,N,2025-09-09 08:54:03.000,,650000,"8837496777","085355","0909","0909","7299","704","9704150100414559",,2025-09-09 00:00:00.000,"HO NGAN HANG 
",IF_DEP,"5252IBT1dQ2AEUW8",,HO NGAN HANG Chuyen tien,650000,,"704",,"00000001",,"05","5252IBT1dQ2AEUW8",,"010","00",,,1,,,,,,,,,,,
301071286,"0210","5812626799","912000","0909015437","392448","525201392448","970418",,"688967","00","00000990",,N,2025-09-09 08:54:37.000,,49889022000,"5812626799","085437","0909","0909","7299","704","9704060129837294",,2025-09-09 00:00:00.000,"Title 1 5812626799 
",IF_DEP,"5252IBT1dQ2AEUW5",,TK  101C068999 chuyen tien tu tai khoan 101C068999  TK  101C068999 tr,49889022000,,"704",,"00000001",,"05","5252IBT1dQ2AEUW5",,"010","00",,,1,,,,,,,,,,,
301071318,"0210","001273557","912020","0909085943","003492","525208003492","970449","980478","822134","76","10000000",,N,2025-09-09 08:59:26.000,,10010000,"001273557","085943","0909","0909",,"704",NAPAS00,,2025-09-09 00:00:00.000,"NGUYEN THI VUI
",IF_DEP,"5252LVBKA22ZHGB3","970467",CK NAPAS,10010000,,"704",,"00000001",,"05","5252LVBKA22ZHGB3",,"000","00",,LPBank                Ha Noi         VNM,1,91,VNT,,,,,,,,,
301072619,"0200","1024953336","912020","0909024720","344414","525202344414","970443",,,,"11111111",,N,2025-09-09 09:47:20.000,,1000000,"1024953336","094720","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUVJ","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUVJ",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301072646,"0200","1024953349","912020","0909024735","703942","525202703942","970443",,,,"11111111",,N,2025-09-09 09:47:35.000,,1000000,"1024953349","094735","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUVD","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUVD",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301072642,"0200","1020412842","912020","0909024726","594365","525202594365","970443",,,,"11111111",,N,2025-09-09 09:47:26.000,,500000,"1020412842","094726","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUVC","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUVC",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301072643,"0200","1020412842","912020","0909024727","678004","525202678004","970443",,,,"11111111",,N,2025-09-09 09:47:27.000,,1000000,"1020412842","094727","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUV2","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUV2",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301072645,"0200","1024953349","912020","0909024735","175564","525202175564","970443",,,,"11111111",,N,2025-09-09 09:47:35.000,,500000,"1024953349","094735","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUVS","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUVS",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301070205,"0200","1031432003","912020","0908160157","006363","525116006363","970434",,,,"0199MBIL",,N,2025-09-08 23:01:59.000,,30000000,"1031432003","230157","0908","0909",,"704","90341629111",,2025-09-08 00:00:00.000,"7CUK EK58 ICYR1
HP1G9 4H YPVID7X 60 FC1F6H1SGO E3APCVAZPPZEOJZ",IF_DEP,"5251IBT1dQ2AE8TM","970410","889C985239",30000000,,"704",,"00000001",,"05","5251IBT1dQ2AE8TM",,"000","00",IVB            ,IVB                    Ho Chi Minh   704,1,,,,,,,,,,,
301070209,"0200","1031432001","912020","0908160420","006364","525116006364","970434",,,,"0199MBIL",,N,2025-09-08 23:04:22.000,,30000000,"1031432001","230420","0908","0909",,"704","90341629111",,2025-09-08 00:00:00.000,"7CUK EK58 ICYR1
HP1G9 4H YPVID7X 60 FC1F6H1SGO E3APCVAZPPZEOJZ",IF_DEP,"5251IBT1dQ2AE8TP","970410","889C985239",30000000,,"704",,"00000001",,"05","5251IBT1dQ2AE8TP",,"000","00",IVB            ,IVB                    Ho Chi Minh   704,1,,,,,,,,,,,
301070230,"0200","0021019688003","912020","0908230533","025461","525120025461","970438","980478",,,"00000001",,N,2025-09-08 23:05:34.000,,1075800,"0021019688003","230533","0908","0909",,"704","51218242",,2025-09-08 00:00:00.000,"KHACH HANG 1589834
",IF_DEP,"5251BVBVA22ZHGLK","555666",Tool ck daily 64,1075800,,"704",,"00000001",,"04","5251BVBVA22ZHGLK",,"012","05",BAOVIETBANK0001,IBT NAPAS                HANOI       VNM,1,,Nguyen Van Bao Viet,,,,,,,,,
301070215,"0200","1031432001","912020","0908161234","006365","525116006365","970434",,,,"0199MBIL",,N,2025-09-08 23:12:36.000,,30000000,"1031432001","231234","0908","0909",,"704","90341629111",,2025-09-08 00:00:00.000,"7CUK EK58 ICYR1
HP1G9 4H YPVID7X 60 FC1F6H1SGO E3APCVAZPPZEOJZ",IF_DEP,"5251IBT1dQ2AE8TG","970410","889C985239",30000000,,"704",,"00000001",,"05","5251IBT1dQ2AE8TG",,"000","00",IVB            ,IVB                    Ho Chi Minh   704,1,,,,,,,,,,,
301070265,"0200","0021019688003","912020","0908231535","025463","525120025463","970438","980478",,,"00000001",,N,2025-09-08 23:15:37.000,,1015100,"0021019688003","231535","0908","0909",,"704","51218242",,2025-09-08 00:00:00.000,"KHACH HANG 1589834
",IF_DEP,"5251BVBVA22ZHGL7","555666",Tool ck daily 65,1015100,,"704",,"00000001",,"04","5251BVBVA22ZHGL7",,"012","05",BAOVIETBANK0001,IBT NAPAS                HANOI       VNM,1,,Nguyen Van Bao Viet,,,,,,,,,
301070285,"0200",VND1625000210001,"912020","0908161720","003640","240326003640","970422",,,,"97042205",,N,2025-09-08 23:17:23.000,,11232300,VND1625000210001,"231720","0908","0909","7299","704","0129837294",,2025-09-08 00:00:00.000,"MBBANK IBFT
Cat Linh Ba Dinh Ha Noi VN",IF_DEP,"5251IBT1dQ2AE8T3","970406",NGAN HANG DONGA BANK,11232300,,"704",,"00000001",,"05","5251IBT1dQ2AE8T3",,"000","00","111111111111111",IBT-MB                   HANOI       VNM,1,,,,,,,,,,,
301070286,"0200",VND1625000210001,"912020","0908161720","003641","240474003641","970422",,,,"97042205",,N,2025-09-08 23:17:23.000,,16456500,VND1625000210001,"231720","0908","0909","7299","704","0129837294",,2025-09-08 00:00:00.000,"MBBANK IBFT
Cat Linh Ba Dinh Ha Noi VN",IF_DEP,"5251IBT1dQ2AE8TX","970406",NGAN HANG DONGA BANK,16456500,,"704",,"00000001",,"05","5251IBT1dQ2AE8TX",,"000","00","111111111111111",IBT-MB                   HANOI       VNM,1,,,,,,,,,,,
301070287,"0200",VND1625000210001,"912020","0908161720","003639","240306003639","970422",,,,"97042205",,N,2025-09-08 23:17:23.000,,11232300,VND1625000210001,"231720","0908","0909","7299","704","0129837294",,2025-09-08 00:00:00.000,"MBBANK IBFT
Cat Linh Ba Dinh Ha Noi VN",IF_DEP,"5251IBT1dQ2AE8TR","970406",NGAN HANG DONGA BANK,11232300,,"704",,"00000001",,"05","5251IBT1dQ2AE8TR",,"000","00","111111111111111",IBT-MB                   HANOI       VNM,1,,,,,,,,,,,
301070288,"0200",VND1625000210001,"912020","0908161721","003642","241483003642","970422",,,,"97042205",,N,2025-09-08 23:17:25.000,,16456500,VND1625000210001,"231721","0908","0909","7299","704","0129837294",,2025-09-08 00:00:00.000,"MBBANK IBFT
Cat Linh Ba Dinh Ha Noi VN",IF_DEP,"5251IBT1dQ2AE8TN","970406",NGAN HANG DONGA BANK,16456500,,"704",,"00000001",,"05","5251IBT1dQ2AE8TN",,"000","00","111111111111111",IBT-MB                   HANOI       VNM,1,,,,,,,,,,,
301070292,"0200","8600006868","912020","0908162502","392444","525116392444","970418",,,,"00000990",,N,2025-09-08 23:25:03.000,,2000000,"8600006868","232502","0908","0909","7299","704","0129837294",,2025-09-08 00:00:00.000,"Title 1 8600006868 
",IF_DEP,"5251IBT1dQ2AE8F1","970406",Crypto payout d0a4ff85,2000000,,"704",,"00000001",,"05","5251IBT1dQ2AE8F1",,"010","00",BIDV           ,IBT BIDV                 HANOI       VNM,1,,,,,,,,,,,
301070300,"0200","8600006868","912020","0908163406","392445","525116392445","970418",,,,"00000990",,N,2025-09-08 23:34:06.000,,2000000,"8600006868","233406","0908","0909","7299","704","0129837294",,2025-09-08 00:00:00.000,"Title 1 8600006868 
",IF_DEP,"5251IBT1dQ2AE8FI","970406",Crypto payout 7403f2e2,2000000,,"704",,"00000001",,"05","5251IBT1dQ2AE8FI",,"010","00",BIDV           ,IBT BIDV                 HANOI       VNM,1,,,,,,,,,,,
301070361,"0200","60175787","912020","0908163512","253674","525123253674","555666","980478",,,"10000000",,N,2025-09-08 23:35:12.000,,3500000,"60175787","233512","0908","0909",,"704","100000000003",,2025-09-08 00:00:00.000,"KBANK
hanoi",IF_DEP,"5251BIDCA22ZHGYK","668888",gd in phien T2 08sep 3,3500000,,"704",,"00000001",,"04","5251BIDCA22ZHGYK",,"000","00","000000099999999",VNM                                     ,1,,CONG TY TNHH MOT THANH VIEN ABC999 ,,,,,,,,,
301070321,"0200","60175787","912020","0908162536","219880","525123219880","555666","980478",,,"10000000",,N,2025-09-08 23:25:37.000,,3300000,"60175787","232536","0908","0909",,"704","100000000003",,2025-09-08 00:00:00.000,"KBANK
hanoi",IF_DEP,"5251BIDCA22ZHGYM","668888",gd in phien T2 ngay 08sep 1,3300000,,"704",,"00000001",,"04","5251BIDCA22ZHGYM",,"000","00","000000099999999",VNM                                     ,1,,CONG TY TNHH MOT THANH VIEN ABC999 ,,,,,,,,,
301070325,"0200","0021019688003","912020","0908232537","025465","525120025465","970438","980478",,,"00000001",,N,2025-09-08 23:25:38.000,,1090700,"0021019688003","232537","0908","0909",,"704","51218242",,2025-09-08 00:00:00.000,"KHACH HANG 1589834
",IF_DEP,"5251BVBVA22ZHGY8","555666",Tool ck daily 66,1090700,,"704",,"00000001",,"04","5251BVBVA22ZHGY8",,"012","05",BAOVIETBANK0001,IBT NAPAS                HANOI       VNM,1,,Nguyen Van Bao Viet,,,,,,,,,
301070353,"0200","60175787","912020","0908163410","926409","525123926409","555666","980478",,,"10000000",,N,2025-09-08 23:34:10.000,,3400000,"60175787","233410","0908","0909",,"704","100000000003",,2025-09-08 00:00:00.000,"KBANK
hanoi",IF_DEP,"5251BIDCA22ZHGYE","668888",gd in phien T2 08sep 2,3400000,,"704",,"00000001",,"04","5251BIDCA22ZHGYE",,"000","00","000000099999999",VNM                                     ,1,,CONG TY TNHH MOT THANH VIEN ABC999 ,,,,,,,,,
301070367,"0200","0021019688003","912020","0908233538","025467","525120025467","970438","980478",,,"00000001",,N,2025-09-08 23:35:39.000,,1039700,"0021019688003","233538","0908","0909",,"704","51218242",,2025-09-08 00:00:00.000,"KHACH HANG 1589834
",IF_DEP,"5251BVBVA22ZHGYS","555666",Tool ck daily 67,1039700,,"704",,"00000001",,"04","5251BVBVA22ZHGYS",,"012","05",BAOVIETBANK0001,IBT NAPAS                HANOI       VNM,1,,Nguyen Van Bao Viet,,,,,,,,,
301070369,"0200","60175787","912020","0908163554","534292","525123534292","555666","980478",,,"10000000",,N,2025-09-08 23:35:54.000,,3600000,"60175787","233554","0908","0909",,"704","100000000003",,2025-09-08 00:00:00.000,"KBANK
hanoi",IF_DEP,"5251BIDCA22ZHGYX","668888",gd in T2 08 sep 4,3600000,,"704",,"00000001",,"04","5251BIDCA22ZHGYX",,"000","00","000000099999999",VNM                                     ,1,,CONG TY TNHH MOT THANH VIEN ABC999 ,,,,,,,,,
